stock_code,name_vn,name_en,name_short,post_to,C
NOS,Công ty cổ phần Vận Tải Biển và Thương mại Phương Đông,Công ty cổ phần Vận Tải Biển và Thương mại Phương Đông,NOS Joint Stock Company,UPCOM,3
NPM11911,Trái phiếu NPM052024,Trái phiếu NPM052024,NPM11911,HNX,2
NPM123021,Trái phiếu NPMPO2328003,Trái phiếu NPMPO2328003,NPM123021,HNX,2
NPM123022,Trái phiếu NPMPO2328004,Trái phiếu NPMPO2328004,NPM123022,HNX,2
NPM123023,Trái phiếu NPMPO2328005,Trái phiếu NPMPO2328005,NPM123023,HNX,2
NPM123024,Trái phiếu NPMPO2328006,Trái phiếu NPMPO2328006,NPM123024,HNX,2
NQB,CTCP Cấp nước Quảng Bình,CTCP Cấp nước Quảng Bình,NQB Joint Stock Company,UPCOM,3
NQN,Công ty cổ phần Nước Sạch Quảng Ninh,Công ty cổ phần Nước Sạch Quảng Ninh,NQN Joint Stock Company,UPCOM,3
NQT,CTCP Nước sạch Quảng Trị,CTCP Nước sạch Quảng Trị,NQT Joint Stock Company,UPCOM,3
NRC,Công ty Cổ phần Tập đoàn Danh Khôi,Công ty Cổ phần Tập đoàn Danh Khôi,NRC Joint Stock Company,HNX,2
NS2,Công ty Cổ phần Nước sạch số 2 Hà Nội,Công ty Cổ phần Nước sạch số 2 Hà Nội,NS2 Joint Stock Company,UPCOM,3
NSC,Công ty cổ phần Tập đoàn Giống cây trồng Việt Nam,Công ty cổ phần Tập đoàn Giống cây trồng Việt Nam,NSC Joint Stock Company,HOSE,1
NSG,CTCP Nhựa Sài Gòn,CTCP Nhựa Sài Gòn,NSG Joint Stock Company,UPCOM,3
NSH,Công ty cổ phần Tập đoàn Nhôm Sông Hồng Shalumi,Công ty cổ phần Tập đoàn Nhôm Sông Hồng Shalumi,NSH Joint Stock Company,HNX,2
NSL,Công ty cổ phần Cấp nước Sơn La,Công ty cổ phần Cấp nước Sơn La,NSL Joint Stock Company,UPCOM,3
NSS,Công ty cổ phần Nông Súc Sản Đồng Nai,Công ty cổ phần Nông Súc Sản Đồng Nai,NSS Joint Stock Company,UPCOM,3
NST,CTCP Ngân Sơn,CTCP Ngân Sơn,NST Joint Stock Company,HNX,2
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,NT2 Joint Stock Company,HOSE,1
NTB,CTCP Đầu tư xây dựng và Khai thác Công trình giao thông 584,CTCP Đầu tư xây dựng và Khai thác Công trình giao thông 584,NTB Joint Stock Company,UPCOM,3
NTC,CTCP Khu Công nghiệp Nam Tân Uyên,CTCP Khu Công nghiệp Nam Tân Uyên,NTC Joint Stock Company,UPCOM,3
NTF,Công ty cổ phần Dược - Vật tư Y tế Nghệ An,Công ty cổ phần Dược - Vật tư Y tế Nghệ An,NTF Joint Stock Company,UPCOM,3
NTH,Công ty cổ phần Thủy điện Nước trong,Công ty cổ phần Thủy điện Nước trong,NTH Joint Stock Company,HNX,2
NTL,Công ty Cổ phần Phát triển Đô thị Từ Liêm,Công ty Cổ phần Phát triển Đô thị Từ Liêm,NTL Joint Stock Company,HOSE,1
NTP,CTCP Nhựa Thiếu niên- Tiền Phong,CTCP Nhựa Thiếu niên- Tiền Phong,NTP Joint Stock Company,HNX,2
NTT,CTCP Dệt - May Nha Trang,CTCP Dệt - May Nha Trang,NTT Joint Stock Company,UPCOM,3
NTW,CTCP Cấp nước Nhơn Trạch,CTCP Cấp nước Nhơn Trạch,NTW Joint Stock Company,UPCOM,3
NUE,CTCP Môi trường đô thị Nha Trang,CTCP Môi trường đô thị Nha Trang,NUE Joint Stock Company,UPCOM,3
NVB,Ngân hàng TMCP Quốc Dân,Ngân hàng TMCP Quốc Dân,NVB Joint Stock Company,HNX,2
NVL,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,Công ty Cổ phần Tập đoàn Đầu tư Địa ốc No Va,NVL Joint Stock Company,HOSE,1
NVL122001,NVLB2123012,NVLB2123012,NVL122001,HNX,2
NVP,CTCP Nước sạch Vĩnh Phúc,CTCP Nước sạch Vĩnh Phúc,NVP Joint Stock Company,UPCOM,3
NVT,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay,NVT Joint Stock Company,HOSE,1
NWT,Công ty Cổ phần Vận tải Newway,Công ty Cổ phần Vận tải Newway,NWT Joint Stock Company,UPCOM,3
NXT,Công ty cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,Công ty cổ phần Sản xuất và Cung ứng vật liệu xây dựng Kon Tum,NXT Joint Stock Company,UPCOM,3
OCB,Ngân hàng Thương mại cổ phần Phương Đông,Ngân hàng Thương mại cổ phần Phương Đông,OCB Joint Stock Company,HOSE,1
OCH,Công ty cổ phần One Capital Hospitality,Công ty cổ phần One Capital Hospitality,OCH Joint Stock Company,HNX,2
ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,Công ty cổ phần Tập đoàn Truyền thông và Giải trí ODE,ODE Joint Stock Company,UPCOM,3
OGC,Công ty Cổ phần Tập đoàn Đại Dương,Công ty Cổ phần Tập đoàn Đại Dương,OGC Joint Stock Company,HOSE,1
OIL,Tổng Công ty Dầu Việt Nam - Công ty cổ phần,Tổng Công ty Dầu Việt Nam - Công ty cổ phần,OIL Joint Stock Company,UPCOM,3
ONE,Công ty cổ phần Công nghệ ONE,Công ty cổ phần Công nghệ ONE,ONE Joint Stock Company,HNX,2
ONW,CTCP Dịch vụ Một thế giới,CTCP Dịch vụ Một thế giới,ONW Joint Stock Company,UPCOM,3
OPC,Công ty Cổ phần Dược phẩm OPC,Công ty Cổ phần Dược phẩm OPC,OPC Joint Stock Company,HOSE,1
ORS,Công ty Cổ phần Chứng khoán Tiên Phong,Công ty Cổ phần Chứng khoán Tiên Phong,ORS Joint Stock Company,HOSE,1
PAC,Công ty Cổ phần Pin Ắc quy miền Nam,Công ty Cổ phần Pin Ắc quy miền Nam,PAC Joint Stock Company,HOSE,1
PAI,"CTCP Công nghệ thông tin, Viễn thông và Tự động hóa dầu khí","CTCP Công nghệ thông tin, Viễn thông và Tự động hóa dầu khí",PAI Joint Stock Company,UPCOM,3
PAN,Công ty Cổ phần Tập đoàn PAN,Công ty Cổ phần Tập đoàn PAN,PAN Joint Stock Company,HOSE,1
PAP,Công ty cổ phần Dầu khí Đầu tư khai thác cảng Phước An,Công ty cổ phần Dầu khí Đầu tư khai thác cảng Phước An,PAP Joint Stock Company,UPCOM,3
PAS,Công ty cổ phần Quốc tế Phương Anh,Công ty cổ phần Quốc tế Phương Anh,PAS Joint Stock Company,UPCOM,3
PAT,Công ty cổ phần Phốt Pho Apatit Việt Nam,Công ty cổ phần Phốt Pho Apatit Việt Nam,PAT Joint Stock Company,UPCOM,3
PBC,Công ty cổ phần Dược phẩm Trung ương I-Pharbaco,Công ty cổ phần Dược phẩm Trung ương I-Pharbaco,PBC Joint Stock Company,UPCOM,3
PBP,CTCP Bao bì Dầu khí Việt Nam,CTCP Bao bì Dầu khí Việt Nam,PBP Joint Stock Company,HNX,2
PBT,Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,PBT Joint Stock Company,UPCOM,3
PC1,Công ty cổ phần Tập đoàn PC1,Công ty cổ phần Tập đoàn PC1,PC1 Joint Stock Company,HOSE,1
PCC,CTCP Tập đoàn Xây lắp 1 - Petrolimex,CTCP Tập đoàn Xây lắp 1 - Petrolimex,PCC Joint Stock Company,UPCOM,3
PCE,CTCP Phân bón và Hóa chất Dầu khí Miền Trung,CTCP Phân bón và Hóa chất Dầu khí Miền Trung,PCE Joint Stock Company,HNX,2
PCF,CTCP Cà phê Petec,CTCP Cà phê Petec,PCF Joint Stock Company,UPCOM,3
PCG,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,Công ty Cổ phần Đầu tư Phát triển Gas Đô thị,PCG Joint Stock Company,HNX,2
PCH,Công ty cổ phần Nhựa Picomat,Công ty cổ phần Nhựa Picomat,PCH Joint Stock Company,HNX,2
PCM,CTCP Vật liệu Xây dựng Bưu Điện,CTCP Vật liệu Xây dựng Bưu Điện,PCM Joint Stock Company,UPCOM,3
PCN,CTCP Hóa phẩm dầu khí DMC - Miền Bắc,CTCP Hóa phẩm dầu khí DMC - Miền Bắc,PCN Joint Stock Company,UPCOM,3
PCT,CTCP Vận tải Khí và Hóa chất Việt Nam,CTCP Vận tải Khí và Hóa chất Việt Nam,PCT Joint Stock Company,HNX,2
PDB,Công ty cổ phần Tập đoàn Đầu tư Din Capital,Công ty cổ phần Tập đoàn Đầu tư Din Capital,PDB Joint Stock Company,HNX,2
PDC,CTCP Du lịch Dầu khí Phương Đông,CTCP Du lịch Dầu khí Phương Đông,PDC Joint Stock Company,UPCOM,3
PDN,Công ty Cổ phần Cảng Đồng Nai,Công ty Cổ phần Cảng Đồng Nai,PDN Joint Stock Company,HOSE,1
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,PDR Joint Stock Company,HOSE,1
PDV,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,Công ty Cổ phần Vận tải và Tiếp vận Phương Đông Việt,PDV Joint Stock Company,UPCOM,3
PEC,CTCP Cơ khí Điện lực,CTCP Cơ khí Điện lực,PEC Joint Stock Company,UPCOM,3
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty cổ phần,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - Công ty cổ phần,PEG Joint Stock Company,UPCOM,3
PEN,CTCP Xây lắp III Petrolimex,CTCP Xây lắp III Petrolimex,PEN Joint Stock Company,HNX,2
PEQ,CTCP Thiết bị Xăng dầu Petrolimex,CTCP Thiết bị Xăng dầu Petrolimex,PEQ Joint Stock Company,UPCOM,3
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,PET Joint Stock Company,HOSE,1
PFL,Công ty cổ phần Dầu khí Đông Đô,Công ty cổ phần Dầu khí Đông Đô,PFL Joint Stock Company,UPCOM,3
PGB,Ngân hàng Thương mại cổ phần Xăng dầu Petrolimex,Ngân hàng Thương mại cổ phần Xăng dầu Petrolimex,PGB Joint Stock Company,UPCOM,3
PGC,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,Tổng Công ty Gas Petrolimex - Công ty Cổ phần,PGC Joint Stock Company,HOSE,1
PGD,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,PGD Joint Stock Company,HOSE,1
PGI,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,PGI Joint Stock Company,HOSE,1
PGN,Công ty cổ phần Phụ Gia Nhựa,Công ty cổ phần Phụ Gia Nhựa,PGN Joint Stock Company,HNX,2
PGS,CTCP Kinh doanh Khí miền Nam,CTCP Kinh doanh Khí miền Nam,PGS Joint Stock Company,HNX,2
PGT,CTCP PGT Holdings,CTCP PGT Holdings,PGT Joint Stock Company,HNX,2
PGV,Tổng Công ty Phát điện 3 - Công ty cổ phần,Tổng Công ty Phát điện 3 - Công ty cổ phần,PGV Joint Stock Company,HOSE,1
PHC,CTCP Xây dựng Phục Hưng Holdings,CTCP Xây dựng Phục Hưng Holdings,PHC Joint Stock Company,HOSE,1
PHH,CTCP HỒNG HÀ VIỆT NAM,CTCP HỒNG HÀ VIỆT NAM,PHH Joint Stock Company,UPCOM,3
PHN,Công ty cổ phần Pin Hà Nội,Công ty cổ phần Pin Hà Nội,PHN Joint Stock Company,HNX,2
PHP,CTCP Cảng Hải Phòng,CTCP Cảng Hải Phòng,PHP Joint Stock Company,UPCOM,3
PHR,Công ty Cổ phần Cao su Phước Hòa,Công ty Cổ phần Cao su Phước Hòa,PHR Joint Stock Company,HOSE,1
PHS,CTCP Chứng khoán Phú Hưng,CTCP Chứng khoán Phú Hưng,PHS Joint Stock Company,UPCOM,3
PIA,CTCP Tin học Viễn thông Petrolimex,CTCP Tin học Viễn thông Petrolimex,PIA Joint Stock Company,HNX,2
PIC,CTCP Đầu tư Điện lực 3,CTCP Đầu tư Điện lực 3,PIC Joint Stock Company,HNX,2
PID,CTCP Trang trí nội thất Dầu Khí,CTCP Trang trí nội thất Dầu Khí,PID Joint Stock Company,UPCOM,3
PIS,Tổng công ty Pisico Bình Định - CTCP,Tổng công ty Pisico Bình Định - CTCP,PIS Joint Stock Company,UPCOM,3
PIT,Công ty Cổ phần Xuất nhập khẩu PETROLIMEX,Công ty Cổ phần Xuất nhập khẩu PETROLIMEX,PIT Joint Stock Company,HOSE,1
PIV,CTCP PIV,CTCP PIV,PIV Joint Stock Company,UPCOM,3
PJC,CTCP Thương mại và Vận tải Petrolimex Hà Nội,CTCP Thương mại và Vận tải Petrolimex Hà Nội,PJC Joint Stock Company,HNX,2
PJS,CTCP Cấp nước Phú Hòa Tân,CTCP Cấp nước Phú Hòa Tân,PJS Joint Stock Company,UPCOM,3
PJT,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,PJT Joint Stock Company,HOSE,1
PLA,Công ty cổ phần Đầu tư và Dịch vụ Hạ tầng Xăng Dầu,Công ty cổ phần Đầu tư và Dịch vụ Hạ tầng Xăng Dầu,PLA Joint Stock Company,UPCOM,3
PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,Tổng Công ty Hóa dầu Petrolimex - CTCP,PLC Joint Stock Company,HNX,2
PLE,Công ty cổ phần Tư vấn Xây dựng Petrolimex,Công ty cổ phần Tư vấn Xây dựng Petrolimex,PLE Joint Stock Company,UPCOM,3
PLO,Công ty cổ phần Kho vận Petec,Công ty cổ phần Kho vận Petec,PLO Joint Stock Company,UPCOM,3
PLP,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,PLP Joint Stock Company,HOSE,1
PLX,Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,PLX Joint Stock Company,HOSE,1
PMB,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,CTCP Phân bón và Hóa chất Dầu khí Miền Bắc,PMB Joint Stock Company,HNX,2
PMC,CTCP Dược phẩm dược liệu Pharmedic,CTCP Dược phẩm dược liệu Pharmedic,PMC Joint Stock Company,HNX,2
PMG,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,PMG Joint Stock Company,HOSE,1
PMJ,CTCP Vật tư Bưu điện,CTCP Vật tư Bưu điện,PMJ Joint Stock Company,UPCOM,3
PMP,CTCP Bao bì Đạm Phú Mỹ,CTCP Bao bì Đạm Phú Mỹ,PMP Joint Stock Company,HNX,2
PMS,CTCP Cơ khí xăng dầu,CTCP Cơ khí xăng dầu,PMS Joint Stock Company,HNX,2
PMT,CTCP Viễn thông Telvina Việt Nam,CTCP Viễn thông Telvina Việt Nam,PMT Joint Stock Company,UPCOM,3
PMW,Công ty cổ phần Cấp nước Phú Mỹ,Công ty cổ phần Cấp nước Phú Mỹ,PMW Joint Stock Company,UPCOM,3
PNC,Công ty cổ phần Văn hoá Phương Nam,Công ty cổ phần Văn hoá Phương Nam,PNC Joint Stock Company,HOSE,1
PND,CTCP Xăng dầu Dầu khí Nam Định,CTCP Xăng dầu Dầu khí Nam Định,PND Joint Stock Company,UPCOM,3
PNG,Công ty Cổ phần Thương mại Phú Nhuận,Công ty Cổ phần Thương mại Phú Nhuận,PNG Joint Stock Company,UPCOM,3
PNJ,Công ty CP Vàng bạc Đá quý Phú Nhuận,Công ty CP Vàng bạc Đá quý Phú Nhuận,PNJ Joint Stock Company,HOSE,1
PNP,Công ty cổ phần Tân Cảng – Phú Hữu,Công ty cổ phần Tân Cảng – Phú Hữu,PNP Joint Stock Company,UPCOM,3
PNT,CTCP Kỹ thuật Xây dựng Phú Nhuận,CTCP Kỹ thuật Xây dựng Phú Nhuận,PNT Joint Stock Company,UPCOM,3
POB,CTCP Xăng dầu Dầu khí Thái Bình,CTCP Xăng dầu Dầu khí Thái Bình,POB Joint Stock Company,UPCOM,3
POM,Công ty Cổ phần Thép POMINA,Công ty Cổ phần Thép POMINA,POM Joint Stock Company,HOSE,1
POS,"CTCP Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biển PTSC","CTCP Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biển PTSC",POS Joint Stock Company,UPCOM,3
POT,CTCP Thiết bị Bưu điện,CTCP Thiết bị Bưu điện,POT Joint Stock Company,HNX,2
POV,CTCP Xăng dầu Dầu khí Vũng Áng,CTCP Xăng dầu Dầu khí Vũng Áng,POV Joint Stock Company,UPCOM,3
POW,Tổng công ty Điện lực Dầu khí Việt Nam – Công ty cổ phần,Tổng công ty Điện lực Dầu khí Việt Nam – Công ty cổ phần,POW Joint Stock Company,HOSE,1
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,Công ty Cổ phần Nhiệt điện Phả Lại,PPC Joint Stock Company,HOSE,1
PPE,Công ty cổ phần Tư vấn Đầu tư PP Enterprise,Công ty cổ phần Tư vấn Đầu tư PP Enterprise,PPE Joint Stock Company,HNX,2
PPH,Tổng công ty cổ phần Phong Phú,Tổng công ty cổ phần Phong Phú,PPH Joint Stock Company,UPCOM,3
PPI,Công ty Cổ phần Đầu tư và Phát triển Dự án Hạ tầng Thái Bình Dương,Công ty Cổ phần Đầu tư và Phát triển Dự án Hạ tầng Thái Bình Dương,PPI Joint Stock Company,UPCOM,3
PPP,CTCP Dược phẩm Phong Phú,CTCP Dược phẩm Phong Phú,PPP Joint Stock Company,HNX,2
PPS,Công ty cổ phần Dịch vụ kỹ thuật Điện lực Dầu khí Việt Nam,Công ty cổ phần Dịch vụ kỹ thuật Điện lực Dầu khí Việt Nam,PPS Joint Stock Company,HNX,2
PPT,Công ty cổ phần Petro Times,Công ty cổ phần Petro Times,PPT Joint Stock Company,HNX,2
PPY,CTCP Xăng dầu Dầu khí Phú Yên,CTCP Xăng dầu Dầu khí Phú Yên,PPY Joint Stock Company,HNX,2
PQN,Công ty cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,Công ty cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,PQN Joint Stock Company,UPCOM,3
PRC,CTCP Logistics Portserco,CTCP Logistics Portserco,PRC Joint Stock Company,HNX,2
PRE,Tổng công ty cổ phần Tái bảo hiểm PVI,Tổng công ty cổ phần Tái bảo hiểm PVI,PRE Joint Stock Company,HNX,2
PRO,CTCP Procimex Việt Nam,CTCP Procimex Việt Nam,PRO Joint Stock Company,UPCOM,3
PRT,Tổng công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần,Tổng công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần,PRT Joint Stock Company,UPCOM,3
PSB,CTCP Đầu tư Dầu khí Sao Mai - Bến Đình,CTCP Đầu tư Dầu khí Sao Mai - Bến Đình,PSB Joint Stock Company,UPCOM,3
PSC,CTCP Vận tải và Dịch vụ Petrolimex Sài Gòn,CTCP Vận tải và Dịch vụ Petrolimex Sài Gòn,PSC Joint Stock Company,HNX,2
PSD,CTCP Dịch vụ Phân phối Tổng hợp Dầu khí,CTCP Dịch vụ Phân phối Tổng hợp Dầu khí,PSD Joint Stock Company,HNX,2
PSE,CTCP Phân bón và Hóa chất Dầu khí Đông Nam Bộ,CTCP Phân bón và Hóa chất Dầu khí Đông Nam Bộ,PSE Joint Stock Company,HNX,2
PSG,CTCP Đầu tư và Xây lắp Dầu khí Sài Gòn,CTCP Đầu tư và Xây lắp Dầu khí Sài Gòn,PSG Joint Stock Company,UPCOM,3
PSH,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,PSH Joint Stock Company,HOSE,1
PSI,Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,PSI Joint Stock Company,HNX,2
PSL,CTCP Chăn nuôi Phú Sơn,CTCP Chăn nuôi Phú Sơn,PSL Joint Stock Company,UPCOM,3
PSN,Công ty cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,Công ty cổ phần Cảng Dịch vụ Dầu khí Tổng hợp PTSC Thanh Hóa,PSN Joint Stock Company,UPCOM,3
PSP,CTCP Cảng dịch vụ Dầu khí Đình Vũ,CTCP Cảng dịch vụ Dầu khí Đình Vũ,PSP Joint Stock Company,UPCOM,3
PSW,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,CTCP Phân bón và Hóa chất Dầu khí Tây Nam Bộ,PSW Joint Stock Company,HNX,2
PTB,Công ty Cổ phần Phú Tài,Công ty Cổ phần Phú Tài,PTB Joint Stock Company,HOSE,1
PTC,Công ty cổ phần Đầu tư iCapital,Công ty cổ phần Đầu tư iCapital,PTC Joint Stock Company,HOSE,1
PTD,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG THƯƠNG MẠI PHÚC THỊNH,CÔNG TY CỔ PHẦN THIẾT KẾ XÂY DỰNG THƯƠNG MẠI PHÚC THỊNH,PTD Joint Stock Company,HNX,2
PTE,Công ty Cổ phần Xi măng Phú Thọ,Công ty Cổ phần Xi măng Phú Thọ,PTE Joint Stock Company,UPCOM,3
PTG,CTCP May Xuất Khẩu Phan Thiết,CTCP May Xuất Khẩu Phan Thiết,PTG Joint Stock Company,UPCOM,3
PTH,CTCP Vận tải và Dịch vụ Petrolimex Hà Tây,CTCP Vận tải và Dịch vụ Petrolimex Hà Tây,PTH Joint Stock Company,UPCOM,3
PTI,TỔNG CÔNG TY CỔ PHẦN BẢO HIỂM BƯU ĐIỆN,TỔNG CÔNG TY CỔ PHẦN BẢO HIỂM BƯU ĐIỆN,PTI Joint Stock Company,HNX,2
PTL,Công ty Cổ phần Victory Capital,Công ty Cổ phần Victory Capital,PTL Joint Stock Company,HOSE,1
PTN,Công ty cổ phần Phát triển nhà Khánh Hòa,Công ty cổ phần Phát triển nhà Khánh Hòa,PTN Joint Stock Company,UPCOM,3
PTO,Công ty cổ phần Dịch vụ - Xây dựng công trình Bưu điện,Công ty cổ phần Dịch vụ - Xây dựng công trình Bưu điện,PTO Joint Stock Company,UPCOM,3
PTP,CTCP Dịch vụ viễn thông và In bưu điện,CTCP Dịch vụ viễn thông và In bưu điện,PTP Joint Stock Company,UPCOM,3
PTS,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,CTCP Vận tải và Dịch vụ Petrolimex Hải Phòng,PTS Joint Stock Company,HNX,2
PTT,CTCP Vận tải dầu khí Đông Dương,CTCP Vận tải dầu khí Đông Dương,PTT Joint Stock Company,UPCOM,3
PTV,Công ty cổ phần Thương mại Dầu khí,Công ty cổ phần Thương mại Dầu khí,PTV Joint Stock Company,UPCOM,3
