uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
QUC5kVAxSoB-,MX,MX Token,,https://cdn.coinranking.com/5H4rM81Pj/mxc.svg,1229880642,2.8477268440888714,1568732160,1,1.23,38,"['2.8138840670401444', '2.8195517124932836', '2.81369280772145', '2.833802265233904', '2.82365136082042', '2.7930453438069205', '2.7699576133603006', '2.7090211643512925', '2.705074375354861', '2.6826566039009196', '2.6929609610822407', '2.6943818632877368', '2.6925325344583', '2.7112692050912144', '2.7168814576142952', '2.808380262686951', '2.8644054269599413', '2.8255624993760318', '2.833671089017142', '2.8262710728582814', '2.8249459051519956', '2.8683946375274796', '2.8518817490182884', '2.8364344732503275']",False,https://coinranking.com/coin/QUC5kVAxSoB-+mxtoken-mx,7345190,0.000083342143096695
ixgUfzmLR,AAVE,Aave,#B6509E,https://cdn.coinranking.com/4bpYKqV4X/AAVE.png,1227841770,82.85881908820129,1603447311,1,-2.84,39,"['85.2218289201171', '85.03204070483751', '85.01321218886095', '86.21558276600761', '84.80209108804283', '83.90156195753111', '82.85440464030293', '82.861803469423', '83.32226108511045', '83.0282712148615', '83.23784086166546', '83.02619107585468', '82.79395002304418', '83.43414316906036', '83.52352289288527', '83.71173473081063', '85.50566580958555', '84.66432772463915', '83.80200585610729', '83.3922405250269', '83.53169829575856', '83.54615999537819', '82.85883361129557', '82.24297006331847']",False,https://coinranking.com/coin/ixgUfzmLR+aave-aave,182103767,0.002424962763407695
DXwP4wF9ksbBO,HT,Huobi Token,#2daadf,https://cdn.coinranking.com/ryFpQe0c7/ht.svg,1169969375,2.339938750065257,1517702400,1,0.07,40,"['2.3381401108723634', '2.330361242969892', '2.3322820110863254', '2.344018671498617', '2.3578837257651974', '2.3607423702017254', '2.370320775472431', '2.35552223421908', '2.3543501536277223', '2.3540263844352003', '2.34646688173444', '2.348313390904905', '2.350410181856788', '2.345957852720085', '2.350926257889739', '2.350722790408484', '2.3464726218141854', '2.3520919940664435', '2.3529089262664806', '2.3476656298689065', '2.3464335245862737', '2.3484178632389536', '2.351561853607934', '2.3476811523965164']",False,https://coinranking.com/coin/DXwP4wF9ksbBO+huobitoken-ht,4144207,0.00006848111522713
1Uo6s62Oc,ARB,ARBITRUM,#9fc5e8,https://cdn.coinranking.com/hUTOnQLcU/ARBITRUM_LOGO.png,1136285034,0.8912039483068576,1679022695,1,-2.63,41,"['0.9157142280827744', '0.9196246457449833', '0.9184740992661449', '0.9269252670329947', '0.9172866635164083', '0.9106068499521518', '0.8967728836052898', '0.8848925306215426', '0.887749232088695', '0.8820944706642689', '0.8854062747180743', '0.8846081115389378', '0.8829356193399229', '0.8956121532761604', '0.9024771995962173', '0.9046667941703077', '0.9147176116491306', '0.9083341970636527', '0.9025067190278494', '0.9012744821829941', '0.9022437350962184', '0.9017689692637147', '0.8922953890998423', '0.8813708985107042']",False,https://coinranking.com/coin/1Uo6s62Oc+arbitrum-arb,277475546,0.000026082152908136
7C4Mh4xy1yDel,RNDR,Render Token,#000000,https://cdn.coinranking.com/lhbmnCedl/5690.png,1093341975,2.048047915240783,1562331120,1,-4.98,42,"['2.1575832976649103', '2.169168769302577', '2.1606839067865327', '2.159676772690592', '2.1366910730097146', '2.1200268987631365', '2.09353726262345', '2.0725549370439684', '2.0869938315851435', '2.0701132396798947', '2.090458845560924', '2.082212959157766', '2.062162546924236', '2.0550861066141177', '2.0439688397622366', '2.0376737749430247', '2.0664267134452787', '2.0632730869058027', '2.0621831864437667', '2.088541064218725', '2.083556982171774', '2.0855865190538476', '2.0649686826342384', '2.028842458816798']",False,https://coinranking.com/coin/7C4Mh4xy1yDel+rendertoken-rndr,92209612,0.000059938579704437
V8GxkwWow,KAS,Kaspa,#74ccbc,https://cdn.coinranking.com/8JltIp1eX/kaspa.png,1077906022,0.0507635951248326,1665132341,1,-2.55,43,"['0.052228915515001306', '0.052574472379206365', '0.0525756797696739', '0.05276957202628162', '0.0528770539533643', '0.052259614688546695', '0.05173283806014533', '0.05087539373318177', '0.05092351741245683', '0.050913081056112405', '0.051217302079289886', '0.050763692273773864', '0.050943676422180284', '0.051325096868714754', '0.051742377658210964', '0.05174606434009502', '0.051860535962782416', '0.05175637049994169', '0.05148692269998417', '0.05123441010558523', '0.051097592977027415', '0.05092659258004541', '0.05088501724718732', '0.05070480778017557']",False,https://coinranking.com/coin/V8GxkwWow+kaspa-kas,16133436,0.000001485657522869
08CsQa-Ov,WEMIX,WEMIX Token,#9bdc70,https://cdn.coinranking.com/1N84MQsoO/7548.png,1047907894,1.047907877118574,1638249982,1,-1.84,44,"['1.0691651965127476', '1.0700604257366721', '1.0723055682955083', '1.0791193841808433', '1.0807662394324764', '1.078728633422368', '1.0763725094963112', '1.0675811367271075', '1.0669328801087712', '1.070462498875281', '1.0691545702289884', '1.0719180810676334', '1.0771526117365413', '1.0745676826875392', '1.0729109207499814', '1.0695825406417259', '1.0697882644401981', '1.072443146184873', '1.0703802729853404', '1.0690206174770065', '1.069134108289862', '1.0682252765030176', '1.0621858734779757', '1.0506215832092283']",False,https://coinranking.com/coin/08CsQa-Ov+wemixtoken-wemix,4259302,0.00003066828141479
3nNpuxHJ8,FXS,Frax Share,#000000,https://cdn.coinranking.com/_UuWZ5htj/FS.png,1034569972,5.802895864495479,1640985232,1,1.21,45,"['5.729917241393659', '5.774922409139804', '5.81074310753586', '5.90075441676381', '5.851142448426587', '5.8512314569704476', '5.783293984155696', '5.716459041305395', '5.773672587120765', '5.745170327717286', '5.737055713764761', '5.696951713339729', '5.6858770563295575', '5.726325282519634', '5.736796287050216', '5.710583807919568', '5.75778951265227', '5.730290823454697', '5.702688624608106', '5.723622266776557', '5.769838487115574', '5.828277621993188', '5.814440905784072', '5.726262470128671']",False,https://coinranking.com/coin/3nNpuxHJ8+fraxshare-fxs,45254289,0.000169828710403837
QJZRUGyNI,RETH,Rocket Pool ETH,#ff9738,https://cdn.coinranking.com/IcRuLlzFZ/15060.png,1034445064,1931.9855120329973,1662370397,1,-2.56,46,"['1981.1487909477025', '1988.6864751605256', '1988.210677876589', '1997.5201157633137', '1981.9726797203227', '1974.8279016427161', '1956.8246067262842', '1934.886757622991', '1937.8295795407732', '1927.066785246681', '1929.3987250704815', '1929.3596796259956', '1920.8507806715274', '1935.9460565774968', '1941.7253220252635', '1936.0010295250545', '1951.7451942356797', '1951.9389109560896', '1948.6245030374523', '1947.1658617351034', '1945.2448470092133', '1943.4640683164748', '1937.525751443113', '1926.415771296733']",False,https://coinranking.com/coin/QJZRUGyNI+rocketpooleth-reth,10536167,0.056541874210590676
PkY9BmsyW,INJ,Injective Protocol,#72f2d6,https://cdn.coinranking.com/C5hRj9m6a/injective-protocol-logo.png,1021879732,12.056787633218924,1610977844,1,1.48,47,"['11.784336157614518', '12.433680694016289', '12.471205331331781', '12.627745903494379', '12.25718010824065', '12.131354530455829', '11.936960882463682', '11.83409160292581', '11.911953790108148', '11.831656912125768', '11.767577574402209', '11.85030448576854', '11.647684794053479', '11.849599749344229', '11.816399638480714', '11.698440446921426', '11.891672273934315', '11.854854989232836', '11.763425069513856', '11.81092387284615', '11.953843676177497', '12.057658892280422', '11.834950483251731', '11.753965517596251']",False,https://coinranking.com/coin/PkY9BmsyW+injectiveprotocol-inj,187448445,0.000352856357097582
JCKLgWPAF,USDP,Pax Dollar,#2ac27a,https://cdn.coinranking.com/KUd2bJXdn/3330.png,1015029667,0.9990963606197473,1650960626,1,0.10,48,"['0.9979134787628149', '0.9984475581943217', '0.9988039591077007', '0.9990878286464902', '1.0003612961248316', '1.0001978241446945', '1.0024318531903802', '1.0000611811762945', '1.0002437903616546', '1.0008355078531037', '0.9991782731590495', '0.9994200742614384', '1.0003732867121515', '0.9980997508563707', '1.0009488365099988', '1.0008134190082714', '0.9987881589599041', '1.000688102879918', '1.0008663992697615', '1.0001858759626707', '1.0005249374080132', '1.0003646507993784', '1.001890568261823', '1.0016820602605228']",False,https://coinranking.com/coin/JCKLgWPAF+paxdollar-usdp,3384785,0.000029237452899689
bauj_21eYVwso,QNT,Quant,#585e63,https://cdn.coinranking.com/a-i9Dl392/quant.png,960974305,98.28690898810505,1533945600,1,2.89,49,"['95.6451724227222', '97.40845989284604', '98.04269111401476', '99.40288410846111', '99.6525682583737', '99.41238586836052', '99.14849425744609', '98.31852076098895', '97.88979372342722', '97.26015438675005', '97.6485192817718', '97.36616838273315', '97.03116935330065', '97.7963587050906', '98.14885725617953', '98.09317257178995', '98.54748924570235', '98.28075178376784', '97.57435675357453', '97.61025802381134', '97.95353807433538', '98.213179411856', '97.57625846660574', '96.95485905789461']",False,https://coinranking.com/coin/bauj_21eYVwso+quant-qnt,38127759,0.002876484326585517
VcMY11NONHSA0,BSV,Bitcoin SV,#eab300,https://cdn.coinranking.com/388ehh6kq/bitcoin-sv-1.svg,952494289,49.67548516927256,1541808000,1,-5.98,50,"['52.90895959010407', '52.90824208747164', '52.88157735957932', '52.5122655263651', '51.780007321889414', '51.76020361630377', '51.24942974945533', '50.81626668557132', '50.82946679835817', '50.446276042620376', '50.73456197318291', '50.90624653190368', '50.837275354671306', '51.5103681278946', '51.42845658560683', '51.22690853144281', '51.98548671398344', '51.54174807653413', '51.359627142946934', '51.25654591043762', '51.29388560483311', '51.152672440109434', '50.18096045912011', '49.30102801342841']",False,https://coinranking.com/coin/VcMY11NONHSA0+bitcoinsv-bsv,137153011,0.001453812679389855
JY1_q2c0g,BABYDOGE,Baby Doge Coin,#e6b635,https://cdn.coinranking.com/1X2BCCJdV/Baby_Doge.png,902074862,1.155814264e-9,1626135916,1,-5.68,51,"['1.225156777e-9', '1.229701369e-9', '1.209132105e-9', '1.203835415e-9', '1.174734304e-9', '1.187660874e-9', '1.15625803e-9', '1.145127055e-9', '1.163479854e-9', '1.15212667e-9', '1.148449223e-9', '1.145210898e-9', '1.143707066e-9', '1.150188875e-9', '1.155666787e-9', '1.144083771e-9', '1.148481048e-9', '1.158029655e-9', '1.16056889e-9', '1.159296911e-9', '1.162889336e-9', '1.16315543e-9', '1.163567361e-9', '1.161751487e-9']",False,https://coinranking.com/coin/JY1_q2c0g+babydogecoin-babydoge,2090471,3.3826e-14
65PHZTpmE55b,CRO,Cronos,#01275d,https://cdn.coinranking.com/2o91jm73M/cro.svg,866742189,0.056914169557786866,1548953220,1,0.22,52,"['0.05685891203602948', '0.057060296299118476', '0.05725629561420852', '0.057665571223029045', '0.05758398096788088', '0.05762201835661481', '0.05750918225481879', '0.05743066702766416', '0.05747544615848279', '0.0572517137161828', '0.05794854632303998', '0.058022160434304644', '0.05755460047708414', '0.05746062356221708', '0.05760427802324708', '0.05744564793729863', '0.05760151114872157', '0.05755150742848972', '0.0571937463314892', '0.0571461744794606', '0.057157260518918916', '0.05703335899026123', '0.057032414156841196', '0.056683764466641084']",False,https://coinranking.com/coin/65PHZTpmE55b+cronos-cro,10459778,0.00000166566146376
HGYj5JCv5,APT,Aptos,#000000,https://cdn.coinranking.com/KXUaDFjqm/21794.png,839706640,6.459281842356228,1666148370,1,3.65,53,"['6.24400254762857', '6.240448059574626', '6.237859157402986', '6.343306311572645', '6.274146440769283', '6.232174787167233', '6.158085671404835', '6.096149181295036', '6.188857049781817', '6.181389527551938', '6.217291080962223', '6.188218664087696', '6.148464264166278', '6.235820438066533', '6.26108735640974', '6.31965934610116', '6.5078561545340055', '6.446167454420908', '6.407382451513978', '6.420594382216631', '6.448775885965125', '6.517871827671539', '6.437942477113739', '6.358627013517827']",False,https://coinranking.com/coin/HGYj5JCv5+aptos-apt,354024590,0.000189038633647383
TpHE2IShQw-sJ,ALGO,Algorand,,https://cdn.coinranking.com/lzbmCkUGB/algo.svg,794574290,0.10025657095573332,1562082540,1,0.38,54,"['0.09990358780427462', '0.10010585829696922', '0.10053137109558637', '0.10164439808165522', '0.10093828775116653', '0.1000936214919859', '0.09969163739038464', '0.09862862986944357', '0.09930767534713208', '0.09875434106272309', '0.09928119070980268', '0.09936380136665067', '0.099063328599882', '0.10052999027024022', '0.100899545099825', '0.1005572324024381', '0.10155457582377421', '0.10130455932660959', '0.10101182287632675', '0.10104102093934986', '0.10126394970900413', '0.10121705951329084', '0.1003891426978984', '0.0992667380025799']",False,https://coinranking.com/coin/TpHE2IShQw-sJ+algorand-algo,73244246,0.000002934128847477
SbWqqTui-,ENS,EnergySwap,#ffda55,https://cdn.coinranking.com/fmYxEUV5a/cropped-logo37-Converted-01-192x192.png,772548891,7.725488913013457,1626134763,1,-0.33,55,"['7.77579414776805', '7.809696274046674', '7.8359844738185505', '7.918083017573909', '7.836756086560125', '7.795378787147922', '7.71689200282227', '7.6219394311931525', '7.682504454182072', '7.650730840646729', '7.693535697735761', '7.679637373255883', '7.649043035299748', '7.7257914144359', '7.753379100433084', '7.749352127944201', '7.829602641770022', '7.787636835399909', '7.724872446260249', '7.720615211976675', '7.730720747590418', '7.776544583536966', '7.709929875085195', '7.622310706169313']",False,https://coinranking.com/coin/SbWqqTui-+energyswap-ens,4693758,0.000226095702899587
tEf7-dnwV3BXS,MANA,Decentraland,#f47e33,https://cdn.coinranking.com/ph_svUzXs/decentraland(1).svg,754173327,0.34387216668306275,1500336000,1,1.93,56,"['0.33729588374960057', '0.34011212054173195', '0.3406782201151291', '0.346035415347226', '0.342990320373463', '0.3426533661045743', '0.33986344318867107', '0.33679794831240506', '0.34245311332918293', '0.34199613412826646', '0.3433415776388114', '0.34204657769173946', '0.34185823964431306', '0.34968168526435006', '0.3512855897362791', '0.3493254306195264', '0.3534225999712959', '0.3466855265885021', '0.34186272471630874', '0.34449297141513785', '0.3460309401879473', '0.34667061728674387', '0.3436969924402353', '0.3410702389570956']",False,https://coinranking.com/coin/tEf7-dnwV3BXS+decentraland-mana,141958184,0.000010063831572245
omwkOTglq,EGLD,MultiversX,#000000,https://cdn.coinranking.com/Q1fpM2p0d/MultiversX.png,751104462,28.75408064302651,1612524044,1,-2.13,57,"['29.38707786724952', '29.314664853509207', '29.274383614087025', '29.70405673114548', '29.350942050258716', '29.157775269001235', '28.798065073449287', '28.393808276857197', '28.634205516296724', '28.54738110172914', '28.870770810522526', '28.872296639732472', '28.65620492059292', '28.88109578742936', '28.820534430303518', '28.84052905431822', '29.267780664565862', '29.101793293759886', '28.934531888395917', '28.852886941258383', '28.86404240711889', '28.953238434116134', '28.764971931366834', '28.50920541293613']",False,https://coinranking.com/coin/omwkOTglq+multiversx-egld,38687743,0.000841522672211124
sgxZRXbK0FDc,SNX,Synthetix Network,#0c042d,https://cdn.coinranking.com/c2WntZSPs/snx-synthetix.png,750150240,2.300399416213798,1554322020,1,-0.20,58,"['2.3033125066217592', '2.315621577204295', '2.323393479486045', '2.3427325599165862', '2.312622273709252', '2.300039982780729', '2.262773391056483', '2.235617426908146', '2.2553259040278366', '2.2453166238606848', '2.259590505934553', '2.26003982446826', '2.249832707723623', '2.27120068218339', '2.2906857321025442', '2.295423284607792', '2.3273134515341067', '2.313622285963401', '2.3040558529308615', '2.3087092271607492', '2.3053181449270954', '2.30597172621506', '2.301253898723683', '2.2784849616604665']",False,https://coinranking.com/coin/sgxZRXbK0FDc+synthetixnetwork-snx,52630349,0.000067323949178484
pxtKbG5rg,SAND,The Sandbox,#00adef,https://cdn.coinranking.com/kd_vwOcnI/sandbox.png,748026040,0.3262984921081271,1613583024,1,-0.04,59,"['0.3269033937319316', '0.3284290367394515', '0.32872555276510745', '0.3319929024286955', '0.3291498825406369', '0.3273685400438478', '0.3239165120827484', '0.32066653843871135', '0.32338810177488847', '0.3222984909481565', '0.3246810085508177', '0.323610730866542', '0.32225049363811387', '0.32706895696639793', '0.328363771995911', '0.32765929970062263', '0.3311278758954437', '0.32913019313041153', '0.32707796263215155', '0.32757874608384036', '0.3286105922058579', '0.32939425968846214', '0.3266531344052978', '0.32316708651992554']",False,https://coinranking.com/coin/pxtKbG5rg+thesandbox-sand,37271084,0.000009549516899052
z2PZIKQL7,USDD,USDD,,https://cdn.coinranking.com/HeEyq_2CG/usdd.png,743263895,0.9991496953905247,1651913559,1,-0.03,60,"['0.9985778591089017', '0.9989957330558991', '0.999525202081346', '0.9999954137567335', '1.0014755631377412', '1.0001811452703462', '1.0015538441892895', '0.9990431327421285', '0.9995810223070514', '1.0009810938501953', '0.9989070149060012', '0.9987744757997369', '0.9995238342674962', '0.9978839903342697', '1.0004804682358586', '1.000346061678383', '0.9982600523158055', '1.0004972896839652', '1.0009139628516002', '1.0001912874977728', '0.9999465377132216', '0.9998889362847482', '1.001537380717554', '1.001168578235227']",False,https://coinranking.com/coin/z2PZIKQL7+usdd-usdd,18977918,0.000029241314721286
